Date,SPY,QQQ,VTI,DVY,EFA,EEM,VNQ,TLT,IEF,SHY,GLD
2006-12-22 00:00:00-05:00,98.9590072631836,36.86016082763672,49.31073760986328,35.280887603759766,41.09663009643555,25.110641479492188,34.10428237915039,49.1881103515625,51.07761764526367,57.61811447143555,61.650001525878906
2006-12-26 00:00:00-05:00,99.54253387451172,37.01471710205078,49.59767532348633,35.59677505493164,41.07960891723633,25.343921661376953,34.349143981933594,49.3366813659668,51.11451721191406,57.61811447143555,61.97999954223633
2006-12-27 00:00:00-05:00,100.1964111328125,37.20361328125,49.93772888183594,35.82243728637695,41.59062194824219,25.705041885375977,34.6574821472168,48.973934173583984,50.97822952270508,57.586463928222656,62.220001220703125
2006-12-28 00:00:00-05:00,99.98551177978516,37.0233039855957,49.86688995361328,35.6719970703125,41.6190071105957,25.655702590942383,34.752708435058594,48.863525390625,50.8610725402832,57.55048370361328,62.900001525878906
2006-12-29 00:00:00-05:00,99.5706787109375,37.05764389038086,49.66851043701172,35.466400146484375,41.57358169555664,25.608596801757812,34.915958404541016,48.824886322021484,50.83638000488281,57.5648307800293,63.209999084472656
2007-01-03 00:00:00-05:00,99.39495849609375,37.12633514404297,49.57640838623047,35.687049865722656,41.73823928833008,25.826168060302734,34.97036361694336,49.172706604003906,50.98439025878906,57.622467041015625,62.279998779296875
2007-01-04 00:00:00-05:00,99.60585021972656,37.83040237426758,49.675601959228516,35.63689041137695,41.6190071105957,25.469528198242188,35.015724182128906,49.47084045410156,51.16937255859375,57.680049896240234,61.650001525878906
2007-01-05 00:00:00-05:00,98.81133270263672,37.65008544921875,49.28239059448242,35.20064926147461,40.99443054199219,24.72484588623047,34.36728286743164,49.255531311035156,51.002906799316406,57.644004821777344,60.16999816894531
2007-01-08 00:00:00-05:00,99.26836395263672,37.67584991455078,49.46304702758789,35.275848388671875,41.05120849609375,24.90428352355957,34.41715621948242,49.34383773803711,51.03989028930664,57.60804748535156,60.47999954223633
2007-01-09 00:00:00-05:00,99.18395233154297,37.86473083496094,49.46304702758789,35.29592514038086,41.090965270996094,24.348018646240234,34.85245132446289,49.34383773803711,51.027557373046875,57.629638671875,60.849998474121094
2007-01-10 00:00:00-05:00,99.5144271850586,38.31123733520508,49.572872161865234,35.30595779418945,40.77867889404297,24.29193878173828,35.301387786865234,49.12300109863281,50.941226959228516,57.61520767211914,60.59000015258789
2007-01-11 00:00:00-05:00,99.95035552978516,38.706180572509766,49.9483528137207,35.441341400146484,41.039852142333984,24.5992374420166,35.75938034057617,48.83592987060547,50.80553436279297,57.57208251953125,60.630001068115234
2007-01-12 00:00:00-05:00,100.7096939086914,38.90366744995117,50.27779006958008,35.431304931640625,41.50544738769531,25.09943199157715,35.87275314331055,48.6094970703125,50.70077896118164,57.536067962646484,62.16999816894531
2007-01-16 00:00:00-05:00,100.51282501220703,38.877891540527344,50.18218231201172,35.366119384765625,41.454341888427734,25.18914794921875,36.38060760498047,48.714447021484375,50.79938888549805,57.59361267089844,61.970001220703125
2007-01-17 00:00:00-05:00,100.55499267578125,38.560218811035156,50.21757888793945,35.38617706298828,41.477054595947266,25.083736419677734,36.36701202392578,48.56537628173828,50.70077896118164,57.57208251953125,62.63999938964844
2007-01-18 00:00:00-05:00,100.21749114990234,37.847564697265625,49.9483528137207,35.326011657714844,41.33510971069336,24.819049835205078,36.321651458740234,48.714447021484375,50.76856231689453,57.59361267089844,62.2599983215332
2007-01-19 00:00:00-05:00,100.4144058227539,37.92484664916992,50.14321517944336,35.406227111816406,41.8404426574707,25.265413284301758,36.68442916870117,48.58190155029297,50.68842315673828,57.586463928222656,63.0
2007-01-22 00:00:00-05:00,100.10504913330078,37.51271438598633,49.94482421875,35.326011657714844,41.6303596496582,25.23625946044922,36.37607955932617,48.697872161865234,50.780887603759766,57.60804748535156,62.720001220703125
2007-01-23 00:00:00-05:00,100.40032196044922,37.41827392578125,50.08652114868164,35.43633270263672,41.999427795410156,25.810462951660156,36.54838180541992,48.37761306762695,50.6329231262207,57.57920455932617,64.2300033569336
2007-01-24 00:00:00-05:00,101.2088623046875,38.036468505859375,50.52931594848633,35.69707107543945,42.27195739746094,26.034770965576172,37.024513244628906,48.37213134765625,50.6390380859375,57.60804748535156,64.33000183105469
2007-01-25 00:00:00-05:00,100.02061462402344,37.54705810546875,49.9625244140625,35.406227111816406,41.58493423461914,25.2340030670166,37.2512321472168,48.02429962158203,50.441715240478516,57.5648307800293,64.05999755859375
2007-01-26 00:00:00-05:00,99.92926025390625,37.40966796875,49.930660247802734,35.401214599609375,41.66440963745117,25.388778686523438,37.3736686706543,47.985618591308594,50.435550689697266,57.57208251953125,64.16999816894531
2007-01-29 00:00:00-05:00,99.87303924560547,37.44401931762695,49.94126892089844,35.441341400146484,41.7098503112793,25.05232810974121,37.49610137939453,47.88075637817383,50.39855194091797,57.57920455932617,63.77000045776367
2007-01-30 00:00:00-05:00,100.3932876586914,37.46120834350586,50.22821807861328,35.616844177246094,41.99374008178711,25.440364837646484,37.68202209472656,47.935951232910156,50.447906494140625,57.59361267089844,64.22000122070312
2007-01-31 00:00:00-05:00,101.06826782226562,37.838993072509766,50.59307861328125,35.817420959472656,42.15272903442383,25.637746810913086,37.98130798339844,48.338993072509766,50.6329231262207,57.658409118652344,64.83000183105469
2007-02-01 00:00:00-05:00,101.67292785644531,37.77888107299805,50.883575439453125,36.05309295654297,42.504756927490234,25.951778411865234,38.130924224853516,48.280765533447266,50.59637451171875,57.6512451171875,65.22000122070312
2007-02-02 00:00:00-05:00,101.81354522705078,37.91627502441406,50.94733810424805,36.128318786621094,42.41958236694336,25.873273849487305,38.19896697998047,48.34173583984375,50.63972473144531,57.672882080078125,64.27999877929688
2007-02-05 00:00:00-05:00,101.8416519165039,37.88191604614258,51.00756072998047,36.14335250854492,42.28330993652344,25.897945404052734,38.19896697998047,48.40827178955078,50.69544982910156,57.658447265625,64.30999755859375
2007-02-06 00:00:00-05:00,101.86975860595703,37.83040237426758,51.011112213134766,36.24364471435547,42.61264419555664,26.153656005859375,38.76123046875,48.67438507080078,50.83779525756836,57.72346496582031,64.79000091552734
2007-02-07 00:00:00-05:00,102.09477996826172,38.173851013183594,51.177589416503906,36.32886505126953,42.73187255859375,26.052711486816406,39.57292938232422,48.81850814819336,50.9492301940918,57.75239562988281,64.62999725341797
2007-02-08 00:00:00-05:00,101.96117401123047,38.16525650024414,51.11381912231445,36.29377746582031,42.561527252197266,25.91364860534668,39.26911544799805,48.85734558105469,50.961612701416016,57.77404022216797,65.5199966430664
2007-02-09 00:00:00-05:00,101.20187377929688,37.67584991455078,50.72770309448242,36.14335250854492,42.37982940673828,25.604103088378906,38.815650939941406,48.58014678955078,50.806861877441406,57.716251373291016,66.12000274658203
2007-02-12 00:00:00-05:00,100.8573226928711,37.529884338378906,50.54703140258789,36.11325454711914,42.21518325805664,25.42915153503418,38.11280822753906,48.46927261352539,50.73873519897461,57.716251373291016,65.66999816894531
2007-02-13 00:00:00-05:00,101.70805358886719,37.658660888671875,50.97567367553711,36.43418502807617,42.75457763671875,25.83289337158203,38.85194778442383,48.36390686035156,50.701622009277344,57.70901870727539,65.83999633789062
2007-02-14 00:00:00-05:00,102.3759536743164,38.294044494628906,51.31574630737305,36.55954360961914,43.3337287902832,26.38917350769043,38.575313568115234,48.824073791503906,50.9925422668457,57.83911895751953,66.37000274658203
